datetimestamp,temp,sal,do_mgl,ph
2017-03-23,20.801041666666666,18.934375,3.832291666666667,7.057291666666667
2017-03-24,23.023958333333333,17.579166666666666,5.610416666666667,7.163541666666666
2017-03-25,22.602083333333333,18.255208333333332,4.217708333333333,7.061458333333333
2017-03-26,22.464583333333334,18.96875,3.580208333333333,7.013541666666667
2017-03-27,22.297916666666666,18.644791666666666,2.340625,6.875
2017-03-28,22.832291666666666,19.121875,2.1177083333333333,6.847916666666666
2017-03-29,22.945833333333333,18.25625,1.2927083333333333,6.770833333333333
2017-03-30,23.673958333333335,18.328125,1.6989583333333333,6.779166666666667
2017-03-31,23.8375,19.125,2.853125,6.889583333333333
2017-04-01,23.789583333333333,19.517708333333335,3.3677083333333333,6.86875
2017-04-02,24.81875,18.715625,4.292708333333334,6.910416666666666
2017-04-03,24.223958333333332,17.657291666666666,4.363541666666666,6.891666666666667
2017-04-04,23.636458333333334,16.6875,3.582291666666667,6.819791666666666
2017-04-05,23.007291666666667,15.010416666666666,3.621875,6.763541666666667
2017-04-06,23.608333333333334,15.127083333333333,2.984375,6.734375
2017-04-07,22.047916666666666,15.744791666666666,3.9833333333333334,6.979166666666667
2017-04-08,21.766666666666666,17.18958333333333,5.10625,7.24375
2017-04-09,21.846875,16.301041666666666,4.761458333333334,7.105208333333334
2017-04-10,22.614583333333332,14.986458333333333,5.929166666666666,7.1125
2017-04-11,22.675,14.961458333333333,4.178125,6.98125
2017-04-12,22.860416666666666,15.608333333333334,2.6416666666666666,6.901041666666667
2017-04-13,23.554166666666667,16.463541666666668,2.7604166666666665,6.995833333333333
2017-04-14,24.897916666666667,15.914583333333333,3.0458333333333334,6.9750000000000005
2017-04-15,25.890625,15.338541666666666,4.155208333333333,7.053125
2017-04-16,25.638541666666665,15.123958333333334,3.709375,6.957291666666666
2017-04-17,25.409375,15.071875,2.7020833333333334,6.8625
2017-04-18,25.015625,15.285416666666666,2.603125,6.839583333333334
2017-04-19,25.625,15.004166666666666,2.136458333333333,6.777083333333334
2017-04-20,25.985416666666666,14.684375,2.05625,6.755208333333333
2017-04-21,26.825,14.629166666666666,3.609375,6.891666666666667
2017-04-22,27.360416666666666,14.440625,4.129166666666666,6.942708333333334
2017-04-23,26.655208333333334,13.84375,4.877083333333333,6.979166666666667
2017-04-24,24.220833333333335,13.141666666666667,5.805208333333334,7.092708333333333
